cname,ccode,ccodealp,ccodecow,ccodewb,aii_acc,aii_aio,aii_cilser,aii_elec,aii_pubm,aii_q01,aii_q02,aii_q03,aii_q04,aii_q05,aii_q06,aii_q07,aii_q08,aii_q09,aii_q10,aii_q11,aii_q12,aii_q13,aii_q14,aii_q15,aii_q16,aii_q17,aii_q18,aii_q19,aii_q20,aii_q21,aii_q22,aii_q23,aii_q24,aii_q25,aii_q26,aii_q27,aii_q28,aii_q29,aii_q30,aii_q31,aii_q32,aii_q33,aii_q34,aii_q35,aii_q36,aii_q37,aii_q38,aii_q39,aii_q40,aii_q41,aii_q42,aii_q43,aii_q44,aii_q45,aii_q46,aii_q47,aii_q48,aii_q49,aii_q50,aii_q51,aii_q52,aii_q53,aii_q54,aii_q55,aii_q56,aii_q57,aii_q58,aii_q59,aii_rol,fh_aor,fh_cl,fh_ep,fh_feb,fh_fog,fh_ipolity2,fh_pair,fh_polity2,fh_ppp,fh_pr,fh_rol,fh_status,fhn_fotnloc,fhn_fotnota,fhn_fotnsc,fhn_fotnst,fhn_fotnvur,fhp_mcei5,fhp_mclr5,fhp_mcpp5,fhp_score5,fhp_status5,gcb_bed,gcb_bj,gcb_bland,gcb_bmed,gcb_bper,gcb_bpol,gcb_br,gcb_brcr,gcb_brnc,gcb_btax,gcb_butil,gcb_fcbad,gcb_fcwell,gcb_orcag,gcb_orcdis,gcb_pb,gcb_pcbmost,gcb_pcbsome,gcb_pcgomost,gcb_pcgosome,gcb_pcjmost,gcb_pcjsome,gcb_pclgcmost,gcb_pclgcsome,gcb_pclmost,gcb_pclsome,gcb_pcord,gcb_pcori,gcb_pcpmost,gcb_pcpolmost,gcb_pcpolsome,gcb_pcpsome,gcb_pcrmost,gcb_pcrsome,gcb_pctaxmost,gcb_pctaxsome,gcb_ped,gcb_pfcaag,gcb_pfcdis,gcb_pj,gcb_pmed,gcb_pmedia,gcb_pmil,gcb_pngo,gcb_poff,gcb_ppa,gcb_pparl,gcb_ppol,gcb_prel,gcb_sarcag,gcb_sarcdis,gcb_wsdag,gcb_wsddis,vdem_corr,vdem_delibdem,vdem_dl_delib,vdem_edcomp_thick,vdem_egal,vdem_egaldem,vdem_elvotbuy,vdem_exbribe,vdem_excrptps,vdem_execorr,vdem_exembez,vdem_exthftps,vdem_gcrrpt,vdem_gender,vdem_jucorrdc,vdem_libdem,vdem_liberal,vdem_mecorrpt,vdem_partip,vdem_partipdem,vdem_polyarchy,vdem_pubcorr,who_alcohol10,who_dwrur,who_dwtot,who_dwurb,who_halef,who_halem,who_halet,who_homf,who_homm,who_homt,who_infmortf,who_infmortm,who_infmortt,who_lef,who_lem,who_let,who_matmort,who_mrf,who_mrm,who_mrt,who_roadtrd,who_sanitrur,who_sanittot,who_saniturb,who_suif,who_suim,who_suit,wdi_gdpgr,wdi_gdppppcon2011,wdi_gini,pwt_rgdp,bti_eo,bti_eos,wdi_pop,wdi_pop14,wdi_pop1564,wdi_pop65,wdi_popden,wdi_popf,wdi_popgr,wdi_poprul,wdi_poprulgr,wdi_popurb,wdi_popurbagr,p_polity2
Bahamas,44,BHS,31,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,15,10,10,13,NA,16,1,13,1,NA,NA,NA,NA,NA,7,5,11,23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.649999618530273,NA,NA,NA,68.80000305175781,64.69999694824219,66.80000305175781,7.800000190734863,52.5,29.70000076293945,8.199999809265137,9.399999618530273,8.800000190734863,78.5999984741211,72.5999984741211,75.69999694824219,72,120,199,159,13.80000019073486,NA,NA,NA,0.5,2.799999952316284,1.600000023841858,-1.689549803733826,10803292160,NA,10534.563,NA,NA,377931,23.35300254821777,69.77191162109375,6.875082492828369,37.75534439086914,51.45122146606445,0.990519106388092,17.16799926757813,0.4897691607475281,82.832000732421875,1.094620108604431,NA
Bahrain,48,BHR,692,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,2,3,0.41666666,6,0.41666666,0,7,1,3,27,10,71,3,34,22,28,37,87,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.718999981880188,0.0570000000298023,0.1879999935626984,0.1729999929666519,0.3230000138282776,0.0970000028610229,1.570999979972839,1.661999940872192,1.934999942779541,0.6880000233650208,1.031000018119812,-0.4070000052452087,1.483999967575073,0.4120000004768372,1.440000057220459,0.0359999984502792,0.0989999994635582,0.4939999878406525,0.1070000007748604,0.0379999987781048,0.1270000040531158,0.515999972820282,2.079999923706055,NA,99,NA,67.5999984741211,68.30000305175781,68.0999984741211,0.4000000059604645,0.8999999761581421,0.800000011920929,6.199999809265137,6.5,6.400000095367432,79.5999984741211,78.5999984741211,79.0999984741211,15,50,61,57,8,NA,96,NA,2.099999904632568,7.900000095367432,5.699999809265137,3.470923662185669,62352359424,NA,58215.086,2,6,1425791,20.38993072509766,77.267578125,2.342487573623657,1832.63623046875,37.79335403442383,3.856582403182983,10.90999984741211,3.026292085647583,89.089996337890625,3.958735704421997,-10
Bangladesh,50,BGD,771,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,7,7,5,5.25,9,5.25,8,4,5,2,15,13,54,2,26,16,19,27,62,3,0.1218553483486176,0.6208333373069763,0.4429065883159637,0.1685736030340195,0.32863849401474,0.7150259017944336,NA,NA,NA,0.0822898000478745,0.0968036502599716,NA,NA,NA,NA,2.594740390777588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.006497383117676,NA,NA,3.488620281219482,2.932709217071533,2.036954879760742,1.478587508201599,1.662813067436218,2.950843811035156,3.451757192611694,3.186513662338257,3.87584924697876,1.495813369750977,NA,NA,NA,NA,0.843999981880188,0.1949999928474426,0.4350000023841858,0.4339999854564667,0.3959999978542328,0.1790000051259995,1.059999942779541,1.269999980926514,0.6589999794960022,0.7110000252723694,1.315000057220459,-2.187000036239624,1.192999958992004,0.7210000157356262,1.541000008583069,0.1439999938011169,0.2820000052452087,2.838000059127808,0.5220000147819519,0.221000000834465,0.3370000123977661,0.9039999842643738,0.0099999997764826,61,55,45,64.0999984741211,62.59999847412109,63.29999923706055,1.700000047683716,4.199999809265137,2.900000095367432,26,29.89999961853027,28,74.4000015258789,71.0999984741211,72.69999694824219,186,110,150,130,15.30000019073486,31,NA,NA,6.699999809265137,5.5,6.099999904632568,7.113489627838135,540893839360,32.40000152587891,581357.56,4,8,157970848,28.7530632019043,66.11132049560547,5.135613441467285,1213.573364257813,49.32880401611328,1.091300487518311,64.91699981689453,-0.0954620465636253,35.08300018310547,3.32511305809021,1
Armenia,51,ARM,371,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,5,9,4,5.833333,9,5.833333,7,5,5,2,10,7,32,2,15,20,20,23,63,3,0.1164658665657043,NA,NA,0.2367941737174988,0.1608391553163528,NA,19,80,24,0.0894308909773827,0.0187207479029894,0.6499999761581421,0.1400000005960464,0.239999994635582,0.6700000166893005,3.49365758895874,0.3100000023841858,0.3100000023841858,0.449999988079071,0.2000000029802322,0.4099999964237213,0.2300000041723251,0.3700000047683716,0.2800000011920929,0.4199999868869781,0.2099999934434891,NA,NA,0.4399999976158142,0.4000000059604645,0.25,0.2000000029802322,0.2899999916553497,0.300000011920929,0.4300000071525574,0.2099999934434891,3.735643625259399,0.2899999916553497,0.6299999952316284,3.994866609573364,3.973963260650635,2.989258766174316,3.207035064697266,2.783493995666504,3.979101419448853,3.713815689086914,3.709189176559448,3.854489088058472,2.862310409545898,0.1599999964237213,0.7699999809265137,0.1899999976158142,0.7300000190734863,0.8550000190734863,0.2569999992847443,0.527999997138977,0.5019999742507935,0.7009999752044678,0.3319999873638153,0.4550000131130219,0.6790000200271606,1.322999954223633,0.847000002861023,0.7979999780654907,-1.208999991416931,0.8870000243186951,0.8169999718666077,1.419999957084656,0.2329999953508377,0.4320000112056732,1.77400004863739,0.4790000021457672,0.25,0.4259999990463257,0.7310000061988831,3.769999980926514,NA,83,NA,68.69999694824219,63.59999847412109,66.30000305175781,1,4,2.400000095367432,10.80000019073486,13.5,12.19999980926514,78.0999984741211,71.19999694824219,74.80000305175781,26,65,176,116,17.10000038146973,NA,48,45,2,10.10000038146973,5.699999809265137,0.2000000029802322,23954941952,32.5,31159.896,6,6,2936146,20.26021957397461,68.76105499267578,10.97872257232666,103.1312255859375,52.96509170532227,0.3614314496517181,36.91799926757813,0.3695126175880432,63.08200073242188,0.3567023277282715,5
Barbados,52,BRB,53,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,16,12,10,15,NA,16,1,15,1,NA,NA,NA,NA,NA,6,3,10,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1070000007748604,0.6330000162124634,0.8370000123977661,0.8080000281333923,0.8550000190734863,0.6520000100135803,1.02400004863739,2.947999954223633,3.148999929428101,0.1490000039339066,3.339999914169312,1.41700005531311,2.875,0.9049999713897705,3.243000030517578,0.6610000133514404,0.8629999756813049,3.674999952316284,0.2939999997615814,0.3319999873638153,0.7630000114440918,0.0979999974370003,9.149999618530273,NA,NA,NA,68.5,65.4000015258789,67,5.400000095367432,15.10000038146973,10,10.80000019073486,13,12,78,73.0999984741211,75.5999984741211,30,74,129,100,5.599999904632568,NA,NA,NA,0.300000011920929,0.800000011920929,0.4000000059604645,2.007168531417847,4772155904,NA,3522.0962,NA,NA,285796,17.95196533203125,67.00618743896484,15.04184818267822,664.641845703125,51.74843597412109,0.1652892976999283,68.80699920654297,0.2469382137060165,31.19300079345703,-0.0145814288407564,NA
Belgium,56,BEL,211,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,12,15,12,9.5,15,9.5,16,1,13,1,NA,NA,NA,NA,NA,6,3,3,12,1,0.020460357889533,0.059259258210659,0.0564971752464771,0.0294117648154497,0.0261627901345491,0.037288136780262,NA,NA,NA,0.0276243090629578,0.0318471342325211,0.4000000059604645,0.3899999856948853,0.6899999976158142,0.1599999964237213,3.323529481887817,0.1700000017881393,0.6499999761581421,0.2000000029802322,0.6200000047683716,0.119999997317791,0.7099999785423279,0.1500000059604645,0.6700000166893005,0.1899999976158142,0.6100000143051147,0.1299999952316284,0.3100000023841858,0.1899999976158142,0.1000000014901161,0.75,0.6000000238418579,0.1599999964237213,0.6499999761581421,0.1299999952316284,0.6800000071525574,2.474478006362915,0.5299999713897705,0.3600000143051147,3.294582366943359,2.661271572113037,3.170428991317749,3.013017654418945,2.748815059661865,3.482720136642456,3.875545740127563,3.49043869972229,3.226918697357178,3.616591930389404,0.5299999713897705,0.3100000023841858,0.6499999761581421,0.1899999976158142,0.0230000000447035,0.7770000100135803,0.9179999828338623,0.8769999742507935,0.9200000166893005,0.7889999747276306,3.957000017166138,3.825999975204468,3.520999908447266,0.0189999993890524,3.821000099182129,2.793999910354614,3.552000045776367,0.9419999718666077,3.309000015258789,0.7919999957084656,0.9359999895095825,3.880000114440918,0.6389999985694885,0.6069999933242798,0.8610000014305115,0.0189999993890524,10.35999965667725,NA,100,NA,73,70.19999694824219,71.5999984741211,0.800000011920929,1.100000023841858,1,2.799999952316284,3.5,3.099999904632568,83.5,78.80000305175781,81.19999694824219,5,54,89,72,5.800000190734863,NA,97,NA,9.399999618530273,22.20000076293945,15.69999980926514,1.452552199363708,478344937472,27.70000076293945,445613.94,NA,NA,11331422,17.01670455932617,64.61143493652344,18.37185859680176,374.2213439941406,50.77866363525391,0.5063000321388245,2.081000089645386,-1.538941860198975,97.91899871826172,0.5502232313156128,8
Bhutan,64,BTN,760,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,10,9,9,6.666667,8,6.666667,10,3,6,2,NA,NA,NA,NA,NA,20,18,20,58,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0930000022053719,0.4729999899864197,0.8320000171661377,0.6769999861717224,0.8669999837875366,0.4819999933242798,2.697000026702881,3.660000085830688,2.674000024795532,0.0399999991059303,3.677999973297119,1.407999992370605,3.650000095367432,0.8399999737739563,2.964999914169312,0.4779999852180481,0.8629999756813049,3.566999912261963,0.5379999876022339,0.3310000002384186,0.5619999766349792,0.1710000038146973,0.1899999976158142,28,36,49,60.5,60.79999923706055,60.70000076293945,0.8999999761581421,2.400000095367432,1.700000047683716,24,28.89999961853027,26.5,70.80000305175781,70.4000015258789,70.5999984741211,193,209,205,207,17.39999961853027,NA,NA,NA,8.899999618530273,13.80000019073486,11.60000038146973,8.022101402282715,6589014016,37.40000152587891,7241.3657,5,7,736709,26.74261665344238,67.4147720336914,5.842613220214844,19.31389045715332,47.16888427734375,1.206226587295532,60.57199859619141,-0.0244233887642622,39.42800140380859,3.126839160919189,5
Bolivia,68,BOL,145,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,11,14,7,7.583333,10,7.583333,11,3,6,2,NA,NA,NA,NA,NA,14,16,23,53,2,0.1043613702058792,0.3743842244148254,0.1787439584732056,0.0931780338287354,0.2326820641756058,0.5208333134651184,0.2300000041723251,0.8100000023841858,0.2800000011920929,0.1363636404275894,0.0418535135686398,0.5299999713897705,0.3199999928474426,0.6299999952316284,0.1299999952316284,2.970810890197754,0.4188712537288666,0.4576719701290131,0.4178200662136078,0.4775086641311646,0.5632582306861877,0.3180242776870728,0.5047784447669983,0.3944396078586578,0.5245901346206665,0.3761863708496094,0.0900000035762787,0.5899999737739563,0.4827586114406586,0.6163793206214905,0.3025861978530884,0.4362069070339203,0.2721739113330841,0.5982608795166016,0.4782229959964752,0.3858884871006012,3.005219221115112,0.6299999952316284,0.1500000059604645,4.089191913604736,2.942588806152344,2.733610868453979,3.415485382080078,2.852245807647705,3.950207471847534,4.187050342559814,3.949189186096191,4.470232009887695,2.161425590515137,0.5,0.2099999934434891,0.4900000095367432,0.2199999988079071,0.621999979019165,0.4659999907016754,0.6890000104904175,0.7670000195503235,0.6480000019073486,0.460999995470047,2.670000076293945,2.00600004196167,2.002000093460083,0.4390000104904175,2.453999996185303,-0.2119999974966049,1.700999975204468,0.8259999752044678,1.51199996471405,0.4199999868869781,0.6159999966621399,3.180000066757202,0.7149999737739563,0.4880000054836273,0.6480000019073486,0.4790000021457672,3.569999933242798,NA,NA,NA,64.80000305175781,61.29999923706055,63,4.599999904632568,23.5,14.10000038146973,21.20000076293945,26.20000076293945,23.79999923706055,74,69.0999984741211,71.5,161,150,214,182,15.5,NA,22,24,8.899999618530273,16.89999961853027,12.89999961853027,4.263919353485107,73035431936,44.59999847412109,69487.336,5,7,11031813,31.98344421386719,61.11593246459961,6.900623798370361,10.18352508544922,49.75157165527344,1.480132818222046,31.26199913024902,0.3825777173042297,68.73799896240234,1.983313322067261,7
Bosnia and Herzegovina,70,BIH,346,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,10,4,5.3249784,10,NA,10,4,7,2,NA,NA,NA,NA,NA,17,11,23,51,2,0.0819277092814445,0.1597222238779068,0.1503759324550629,0.3206106722354889,0.0489296652376652,0.3166666626930237,20,75,27,0.073529414832592,0.0361635237932205,0.8399999737739563,0.0399999991059303,0.3300000131130219,0.300000011920929,3.579107522964478,0.4799999892711639,0.2800000011920929,0.5600000023841858,0.2199999988079071,0.4399999976158142,0.3300000131130219,0.5199999809265137,0.2599999904632568,0.5400000214576721,0.2199999988079071,NA,NA,0.5299999713897705,0.4099999964237213,0.3700000047683716,0.2199999988079071,0.3100000023841858,0.4000000059604645,0.5199999809265137,0.25,3.867886066436768,0.3700000047683716,0.3600000143051147,3.811609029769897,4.134615421295166,3.403258562088013,2.715490102767944,2.637408494949341,3.908998012542725,4.19472599029541,3.964065790176392,3.832993984222412,2.866053104400635,0.1700000017881393,0.550000011920929,0.2700000107288361,0.3499999940395355,0.6620000004768372,0.3440000116825104,0.5440000295639038,0.6420000195503235,0.7089999914169312,0.4210000038146973,1.23800003528595,2.467000007629395,1.248999953269958,0.4580000042915344,1.728000044822693,-0.593999981880188,1.407999992370605,0.9100000262260437,1.922000050544739,0.3729999959468842,0.597000002861023,2.921999931335449,0.5690000057220459,0.3580000102519989,0.5680000185966492,0.6639999747276306,4.440000057220459,NA,89,NA,69.4000015258789,64.9000015258789,67.19999694824219,1.700000047683716,5,3.299999952316284,4.699999809265137,5.699999809265137,5.199999809265137,79.80000305175781,74.80000305175781,77.30000305175781,10,63,120,92,15.69999980926514,NA,21,11,2.5,10.60000038146973,6.400000095367432,3.145658016204834,39877144576,NA,38182.352,5,5,3386267,14.92118453979492,70.00038146972656,15.07843780517578,66.138031005859375,50.98658752441406,-1.264581203460693,52.48199844360352,-1.919803977012634,47.51800155639648,-0.535885214805603,NA
Botswana,72,BWA,571,72,32.142857,32.894737,41.666668,30,50,100,50,25,100,100,0,50,75,0,100,0,50,50,25,0,0,0,0,0,25,25,100,0,100,50,50,100,0,25,50,75,0,25,50,0,0,100,75,75,0,0,0,50,0,0,0,0,100,50,0,0,75,75,0,25,50,100,50,50,55.555557,10,2,10,12,8,8.25,11,8.25,10,3,11,1,NA,NA,NA,NA,NA,14,12,19,45,2,NA,NA,NA,NA,NA,NA,0.0099999997764826,0.9200000166893005,0.0099999997764826,NA,NA,0.4199999868869781,0.5400000214576721,NA,NA,NA,0.3499999940395355,0.550000011920929,0.2899999916553497,0.6100000143051147,0.1400000005960464,0.7099999785423279,0.2199999988079071,0.6700000166893005,0.25,0.6299999952316284,0.239999994635582,0.5099999904632568,0.2000000029802322,0.3400000035762787,0.5799999833106995,0.6800000071525574,0.1599999964237213,0.7400000095367432,0.1700000017881393,0.6700000166893005,NA,0.7200000286102295,0.2000000029802322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1659999936819077,0.5950000286102295,0.7910000085830688,0.8209999799728394,0.6840000152587891,0.5590000152587891,2.424000024795532,2.732000112533569,2.813999891281128,0.2549999952316284,2.861000061035156,0.7020000219345093,2.822999954223633,0.8069999814033508,3.177999973297119,0.6190000176429749,0.8360000252723694,3.17300009727478,0.578000009059906,0.4720000028610229,0.746999979019165,0.2090000063180923,6.21999979019165,NA,NA,83,59.5,55.20000076293945,57.5,3.099999904632568,19.79999923706055,11.39999961853027,29,35.29999923706055,32.29999923706055,68.4000015258789,63.59999847412109,66.0999984741211,151,208,294,249,23.79999923706055,NA,NA,NA,5.699999809265137,18.29999923706055,11.5,4.303773403167725,34639486976,53.29999923706055,33953.57,7,8,2159944,34.71441268920898,61.32850646972656,3.957078218460083,3.811239957809448,51.86342239379883,1.832852840423584,32.06700134277344,-0.5643640160560608,67.93299865722656,2.984711885452271,8
Brazil,76,BRA,140,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,11,15,6,8.666666,13,8.666666,14,2,10,1,8,8,33,2,17,11,14,22,47,2,NA,NA,NA,NA,NA,NA,0.0900000035762787,0.7799999713897705,0.1099999994039536,NA,NA,0.5600000023841858,0.3499999940395355,0.8100000023841858,0.0599999986588955,3.039322853088379,0.3497872352600098,0.5182978510856628,0.2414965927600861,0.6403061151504517,0.2148337662220001,0.625745952129364,0.5554614663124084,0.3471634089946747,0.5724020600318909,0.3057921528816223,0.0599999986588955,0.7799999713897705,0.5233644843101501,0.3104325830936432,0.5954198241233826,0.3585386574268341,0.2110169529914856,0.6618643999099731,0.2636986374855042,0.5787671208381653,2.850162982940674,0.8299999833106995,0.0500000007450581,3.40410590171814,3.539690971374512,3.050543546676636,2.746533632278442,2.945190191268921,3.345532894134521,4.336292266845703,4.08284330368042,4.020234107971191,2.788595914840698,0.7400000095367432,0.0900000035762787,0.7099999785423279,0.119999997317791,0.6769999861717224,0.5519999861717224,0.6899999976158142,0.8569999933242798,0.4379999935626984,0.4420000016689301,1.998999953269958,1.263000011444092,1.809000015258789,0.7480000257492065,1.019000053405762,0.4149999916553497,0.8700000047683716,0.7879999876022339,2.244999885559082,0.7139999866485596,0.8740000128746033,2.611000061035156,0.6060000061988831,0.5019999742507935,0.8149999976158142,0.4280000030994415,6.309999942779541,NA,NA,92,68.69999694824219,63.40000152587891,66,5.599999904632568,57.79999923706055,31.29999923706055,12.89999961853027,16.20000076293945,14.60000038146973,78.9000015258789,71.4000015258789,75.0999984741211,62,91,194,143,19.70000076293945,NA,47,49,2.799999952316284,9.699999809265137,6.099999904632568,-3.305454254150391,2927580676096,53.70000076293945,2915057.3,7,5,206163056,22.04952239990234,69.64878845214844,8.301687240600586,24.66614151000977,50.79128265380859,0.8237482309341431,13.95800018310547,-1.106210589408875,86.04199981689453,1.140373587608337,8
Belize,84,BLZ,80,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,12,15,10,9.4134331,13,NA,14,1,12,1,NA,NA,NA,NA,NA,6,8,13,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.199999809265137,NA,NA,NA,64.5,60.70000076293945,62.5,7.800000190734863,51.20000076293945,29.39999961853027,11.30000019073486,13.69999980926514,12.5,73.4000015258789,67.9000015258789,70.5,39,132,225,179,28.29999923706055,NA,NA,NA,2,9.899999618530273,5.900000095367432,-0.5880236625671387,2862196224,NA,2724.4685,NA,NA,368400,31.52361488342285,63.96579742431641,4.510586261749268,16.15081024169922,50.1214714050293,2.047695875167847,54.50500106811523,1.884211301803589,45.49499893188477,2.243909120559692,NA
